Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,C25,Pancreas,Female, ,2006,0,0,0,0,0,0,0,1,5,6,18,16,14,45,42,55,43,29,24,298,0,0,0,0,0,0,0,0.499712665,2.380850345,3.095512023,10.5338928,9.104410518,9.671046269,34.58611944,35.71671542,55.76283559,57.66935343,64.59372773,107.2050744,11.21151731,9.974588031,12.55945518,11.72902347,10.42888543, ,13.10442959, ,4.628029204,4.053476674, ,5.240107647, ,100, 
S92000003,C25,Pancreas,Female, ,2007,0,0,0,0,0,0,0,2,2,8,7,19,30,54,51,65,71,42,24,375,0,0,0,0,0,0,0,1.015357279,0.949252938,4.043467273,3.990718728,11.23881294,19.29074366,41.41866601,43.33123757,65.03511896,96.06277906,89.95887594,108.7498301,14.02686125,12.6429265,15.52093593,14.47232738,13.03671398, ,15.98184844, ,5.501003799,4.888256585, ,6.149408502, ,100, 
S92000003,C25,Pancreas,Female, ,2008,0,0,0,0,0,0,0,3,2,6,12,12,32,35,47,54,51,48,21,323,0,0,0,0,0,0,0,1.568742287,0.952757518,2.96772598,6.67697889,7.206687806,19.852225,26.47523809,39.54398216,53.75701828,69.01404639,100.0604532,96.52509653,12.01817535,10.74311905,13.40293507,12.28632939,10.97476666, ,13.67085171, ,4.708123016,4.14350047, ,5.308286365, ,100, 
S92000003,C25,Pancreas,Female, ,2009,0,0,0,0,0,0,0,0,5,11,15,21,31,44,43,69,81,45,17,382,0,0,0,0,0,0,0,0,2.407434157,5.346034215,8.137844231,12.66372386,18.74833684,32.82185936,35.87548703,68.63076648,108.8812119,91.68330549,78.17170184,14.14851496,12.76509481,15.64097751,14.28363832,12.87862496, ,15.76034528, ,5.499135822,4.889456989, ,6.144117873, ,100, 
S92000003,C25,Pancreas,Female, ,2010,0,0,0,0,0,0,0,2,5,4,11,14,29,37,55,47,62,41,16,323,0,0,0,0,0,0,0,1.121642084,2.446926171,1.910265288,5.839044095,8.390619288,17.15590577,27.3857017,45.73424247,46.47805148,82.13878806,85.87646357,65.91414682,11.90134485,10.63868357,13.27264311,12.01980193,10.73812986, ,13.37268622, ,4.65001347,4.094799129, ,5.240013486, ,100, 
S92000003,C25,Pancreas,Female, ,2011,0,0,0,0,0,0,0,1,1,5,11,17,26,39,55,55,70,31,33,344,0,0,0,0,0,0,0,0.582641932,0.493118531,2.374608783,5.710725781,10.0494195,15.13079408,28.26127915,45.94705229,54.05086678,91.84664235,65.23843596,126.3544818,12.60257913,11.30584351,14.00726912,12.75438162,11.43622659, ,14.14339641, ,4.700864235,4.155596642, ,5.279257446, ,100, 
S92000003,C25,Pancreas,Female, ,2012,0,0,0,0,0,0,0,0,9,4,12,16,32,37,60,72,65,39,27,373,0,0,0,0,0,0,0,0,4.516371848,1.89819055,6.10808252,9.243906244,19.41323497,24.93345463,50.03585903,70.45561296,83.64108965,82.11217787,99.77458335,13.63149643,12.28306286,15.08754429,13.65404637,12.29762495, ,15.08040601, ,5.150660292,4.576538411, ,5.758216566, ,100, 
S92000003,C25,Pancreas,Female, ,2013,0,0,0,0,0,1,0,1,2,8,13,23,35,47,56,61,60,40,41,388,0,0,0,0,0,0.56143818,0,0.625516051,1.036634669,3.81370072,6.481366073,12.99016701,21.56473734,30.56274466,46.07991574,59.04387638,76.85508973,84.09544833,149.7771608,14.15531444,12.78169768,15.636325,14.03621899,12.66912269, ,15.47235203, ,5.433365043,4.837598547, ,6.063227411, ,100, 
S92000003,C25,Pancreas,Female, ,2014,0,0,0,0,0,0,0,0,1,0,12,18,17,45,51,77,65,39,24,349,0,0,0,0,0,0,0,0,0.538769881,0,5.876131155,9.911457645,10.51349128,28.49201274,41.31294148,73.71807146,82.46533284,80.82901554,84.01890425,12.68597309,11.38978682,14.08925764,12.41978553,11.14569715, ,13.76183056, ,4.383733455,3.882772377, ,4.91465026, ,100, 
S92000003,C25,Pancreas,Female, ,2015,0,0,0,0,0,0,0,0,1,4,6,24,26,55,57,61,61,69,20,384,0,0,0,0,0,0,0,0,0.556591434,1.958355569,2.883631068,12.92066175,15.97532427,34.06247678,45.81846243,58.16947342,76.90271177,141.144704,70.4920344,13.9002965,12.5445996,15.36256016,13.41205991,12.09810309, ,14.7927792, ,4.93136179,4.391597074, ,5.501959524, ,100, 
S92000003,C25,Pancreas,Female, ,2016,0,0,0,1,0,0,0,0,5,4,8,16,30,57,63,52,71,37,22,366,0,0,0,0.684715774,0,0,0,0,2.895043107,1.972104581,3.822958779,8.417331285,18.16574425,34.74402189,49.54777821,49.84137025,88.50991685,74.46016381,75.73149742,13.17875541,11.86302706,14.60053083,12.75196829,11.47324835, ,14.09727365, ,4.957009741,4.395244033, ,5.552070553, ,100, 
S92000003,C25,Pancreas,Female, ,2017,0,0,0,0,0,0,0,0,1,4,13,25,30,39,56,69,82,34,25,378,0,0,0,0,0,0,0,0,0.604010631,2.00390762,6.200189821,12.86809176,17.7438148,24.73159874,40.82317006,65.9334359,101.4110983,67.15518774,85.21662065,13.57514814,12.24096813,15.0150681,12.95112777,11.67388322, ,14.29372427, ,4.784668848,4.25463501, ,5.345367637, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1992,0,0,0,0,0,2,2,6,4,7,6,10,13,9,8,7,14,7,7,102,0,0,0,0,0,0.486318641,0.511409547,1.726857235,1.170823089,2.174061582,2.137460056,3.687723568,4.915026749,3.708067932,3.946135254,4.623819275,13.4013612,13.51012294,33.85076648,2.005655161,1.635372092,2.434728521,2.715701311,2.123213671, ,3.379994371, ,1.253768243,1.003329294, ,1.531689959, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1993,0,0,0,0,1,4,3,6,7,9,5,8,9,10,13,17,12,5,3,112,0,0,0,0,0.259220472,0.97543846,0.753418637,1.687189452,2.084729357,2.691934963,1.761642697,2.927946887,3.424644503,4.142313316,6.19375003,11.79515289,11.39969221,9.436811113,13.81342665,2.19932999,1.81092151,2.646365475,2.711126479,2.210655168, ,3.261900891, ,1.375438706,1.11350303, ,1.664628153, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1994,0,0,0,1,0,2,1,1,8,6,9,7,8,14,12,10,15,10,3,107,0,0,0,0.326418697,0,0.492102977,0.247205344,0.27391932,2.390585873,1.750480653,3.124967448,2.546334188,3.066461725,5.824014909,5.538631958,7.246639371,14.204949,18.45903939,13.34400854,2.097130459,1.718649021,2.534167494,2.896897099,2.299206668, ,3.562601095, ,1.301984026,1.048689779, ,1.582266686, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1995,0,0,0,1,4,2,3,4,5,7,7,13,14,10,15,9,7,5,5,111,0,0,0,0.32484513,1.119570085,0.502229901,0.734620715,1.066965417,1.489318607,1.995825873,2.412977683,4.718059644,5.393078369,4.160720304,7.111667402,6.206297323,6.587925274,8.940225651,21.21250689,2.174896986,1.789162897,2.619136985,2.722404335,2.18055381, ,3.323478194, ,1.445680207,1.170786895, ,1.749127078, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1996,0,0,0,0,1,1,5,2,5,10,8,15,10,14,14,7,14,9,4,119,0,0,0,0,0.293731477,0.255477436,1.229628136,0.523379356,1.471388844,2.815529334,2.697171678,5.494525621,3.865287017,5.852744937,6.713726694,4.628619415,13.33650869,15.8674189,16.42305797,2.336912016,1.935937842,2.796463641,2.781862639,2.290791866, ,3.319911188, ,1.428424853,1.164600634, ,1.718781994, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1997,0,0,0,0,1,1,3,3,9,9,7,14,6,14,15,15,8,9,4,118,0,0,0,0,0.310508862,0.263859205,0.739316871,0.772077558,2.59058409,2.645914854,2.199791334,5.124225876,2.32500465,5.835545978,7.279927783,9.469338283,7.843675546,15.6073875,15.99552125,2.321308431,1.921408345,2.779895201,2.913485297,2.393473746, ,3.483852424, ,1.442262176,1.177716567, ,1.733210389, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1998,0,0,0,0,1,0,5,4,7,7,10,15,17,18,19,13,12,11,5,144,0,0,0,0,0.323161293,0,1.242912293,1.014412262,1.971281248,2.094566694,3.029495165,5.426132253,6.525886657,7.507350948,9.235899455,7.902591442,12.26818247,18.74222624,19.16663472,2.836281556,2.391958771,3.339199833,3.436732823,2.8793381, ,4.042715312, ,1.711343046,1.425305639, ,2.023149271, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,1999,0,0,0,0,3,1,1,4,5,9,8,14,11,12,20,19,5,12,7,131,0,0,0,0,0.97598428,0.288993954,0.252201085,1.002290233,1.376978029,2.706229741,2.366884913,4.98626995,4.192552502,5.027041293,9.72237751,11.16569897,5.299304731,20.324859,25.83502491,2.582833033,2.159501175,3.064895412,3.119346307,2.593059837, ,3.693535177, ,1.531221149,1.258376355, ,1.830438737, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2000,0,0,0,0,0,2,2,3,6,7,10,9,10,15,14,20,7,3,7,115,0,0,0,0,0,0.606112034,0.517152661,0.744309752,1.615926572,2.09985721,2.891318239,3.180290679,3.798872495,6.285671184,6.777232372,12.03535989,6.969681884,5.053482692,24.73847894,2.271407522,1.875279862,2.726480733,2.750660426,2.238540173, ,3.314743768, ,1.324297902,1.075466774, ,1.5986357, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2001,0,0,0,0,1,3,5,6,6,5,12,15,13,20,15,22,8,7,7,145,0,0,0,0,0.317062731,0.952728774,1.311520131,1.487977145,1.583581428,1.478380168,3.4199434,5.169953608,4.970349951,8.351986102,7.240150981,13.2837407,7.537996212,11.78272652,23.82167773,2.863236049,2.41617336,3.36903772,3.383020289,2.833267861, ,3.980796347, ,1.703283822,1.416848558, ,2.015697253, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2002,0,0,0,0,4,3,1,5,4,3,10,10,14,5,17,17,19,12,8,132,0,0,0,0,1.237719502,0.995454093,0.269821055,1.241594406,1.035789103,0.866573654,2.967244587,3.205672759,5.339822489,2.086820062,8.125806606,10.34151327,16.61594431,20.47746625,29.95469353,2.605606001,2.180088994,3.089916273,3.216761622,2.66216668, ,3.823049964, ,1.447734215,1.18412024, ,1.737445708, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2003,0,0,0,0,1,1,4,6,9,8,13,16,15,16,17,11,15,4,10,146,0,0,0,0,0.304427904,0.341073426,1.115489407,1.498711108,2.290758317,2.262238711,3.921083667,4.938378298,5.649483449,6.605565189,8.08695859,6.68372028,12.71994912,7.090187181,36.8337692,2.880536648,2.432249433,3.387507649,3.327544171,2.787046517, ,3.915234159, ,1.698030567,1.414545718, ,2.007022029, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2004,0,0,0,0,1,0,1,6,10,6,7,14,12,24,21,16,16,10,7,151,0,0,0,0,0.302915562,0,0.289938272,1.512031995,2.505549793,1.657069473,2.118721019,4.206781332,4.4344587,9.809210849,9.97662619,9.6679658,13.13909373,18.18512457,25.1726122,2.96992703,2.515119794,3.483209748,3.715175392,3.093041645, ,4.393471962, ,1.666651472,1.394592737, ,1.962593463, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2005,0,0,0,0,1,1,2,5,10,9,10,11,14,12,17,20,20,15,11,158,0,0,0,0,0.297913414,0.330242266,0.598669756,1.28194281,2.462750893,2.42673289,3.013300709,3.223084316,5.119878293,4.881263271,8.035393545,11.954787,16.80855892,24.97128302,38.55996074,3.091855505,2.628547197,3.613308851,3.902438871,3.256358653, ,4.606119137, ,1.658654609,1.388071308, ,1.952975326, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2006,0,0,0,0,1,1,1,4,7,8,6,13,16,21,27,17,18,8,10,158,0,0,0,0,0.295503908,0.320368039,0.310764574,1.034928849,1.716927681,2.112306031,1.782562969,3.753038518,5.702798648,8.595038616,12.68928179,10.08190062,15.23087468,12.33197682,34.47919181,3.07806199,2.616820612,3.597189007,3.794528989,3.171585523, ,4.472499863, ,1.655151804,1.387837094, ,1.945661282, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2007,0,0,0,0,1,1,1,2,11,9,16,9,19,15,12,29,17,13,9,164,0,0,0,0,0.292764901,0.306231817,0.320924262,0.526591557,2.688566261,2.325256941,4.63699569,2.702548503,6.276033151,6.107840023,5.610858882,16.89897907,14.37619978,19.13960131,31.28584837,3.172147002,2.705229449,3.696509896,3.810046126,3.208166551, ,4.462904442, ,1.686054856,1.417111995, ,1.978019294, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2008,0,0,0,0,1,3,1,4,6,6,9,14,13,21,22,24,26,11,10,171,0,0,0,0,0.288425485,0.89153311,0.326241921,1.081449358,1.471424928,1.518237832,2.551555598,4.272460938,4.127324795,8.420107216,10.14311006,13.82910681,21.80915313,15.66750701,35.11852502,3.286628611,2.812470619,3.817839017,3.877622433,3.277551142, ,4.527392337, ,1.665495721,1.400561364, ,1.953040626, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2009,0,0,0,0,0,2,1,7,8,12,11,20,20,21,22,18,22,18,3,185,0,0,0,0,0,0.58815745,0.323149806,1.958135072,1.980300956,2.988233829,3.046188526,6.134216661,6.186070824,8.267586337,10.01547847,10.29877902,18.20664543,24.79031525,10.46353458,3.536000306,3.04480248,4.083880346,3.988529817,3.409577065, ,4.612214674, ,1.91190815,1.626038701, ,2.220585695, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2010,0,0,0,0,1,2,2,6,5,7,12,16,21,25,21,30,25,13,9,195,0,0,0,0,0.282712685,0.583272333,0.633850132,1.729495391,1.260264857,1.713770884,3.251080984,4.888959507,6.338398015,9.728156398,9.498222476,16.93958216,20.3025898,18.15591743,27.86118936,3.705674433,3.203787338,4.263882601,4.252561487,3.654145832, ,4.895688563, ,1.902484461,1.621317395, ,2.205803053, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2011,0,0,0,0,2,1,3,4,5,10,11,11,18,21,24,23,18,14,11,176,0,0,0,0,0.547075879,0.288726112,0.926537898,1.190118447,1.27011868,2.434458297,2.915320539,3.314011641,5.349771,7.942120849,10.89092287,12.83883356,14.35452487,19.47826087,31.27754557,3.320817374,2.8483151,3.849308128,3.853224263,3.280180856, ,4.471721351, ,1.729155118,1.461514972, ,2.018966229, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2012,0,0,0,0,0,2,2,4,6,15,9,12,18,30,17,34,17,15,9,190,0,0,0,0,0,0.575817949,0.600714249,1.242278463,1.556537327,3.656164537,2.339442745,3.536734886,5.579267442,10.49887137,7.673453912,18.82623935,13.21650975,20.74057686,24.38693944,3.575730202,3.085347353,4.121906189,3.999304779,3.435042883, ,4.605846217, ,1.823624496,1.551356046, ,2.117581268, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2013,0,0,0,0,1,0,1,1,10,5,12,20,17,25,18,25,19,18,8,180,0,0,0,0,0.270068084,0,0.293505602,0.31835981,2.67182507,1.226040111,3.057823441,5.773305391,5.357553678,8.406695765,8.002845456,13.62078641,14.57893727,24.6447055,21.22578933,3.378568613,2.903014446,3.909803985,3.626179933,3.101845327, ,4.19085834, ,1.636531896,1.384743889, ,1.909041995, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2014,0,0,0,0,0,0,0,2,3,9,12,13,18,25,18,29,19,19,9,176,0,0,0,0,0,0,0,0.635007318,0.831282836,2.22949975,3.010272555,3.665554782,5.699629524,8.181244007,7.838526357,15.55677149,14.34579404,25.39122533,22.75485437,3.291196051,2.822908445,3.814972726,3.647722609,3.115820208, ,4.220924965, ,1.540272839,1.302823464, ,1.797306531, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2015,0,0,0,0,2,1,2,3,3,7,12,12,10,22,25,25,26,13,11,174,0,0,0,0,0.543966057,0.274811342,0.574877838,0.937098805,0.857571643,1.768489558,2.960820937,3.30742517,3.154594035,7.029764663,10.76074137,13.32842847,19.35373415,17.10256275,27.64166353,3.238414294,2.775099228,3.756963805,3.506104574,2.995148838, ,4.056708977, ,1.50733339,1.267385447, ,1.767775572, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2016,0,0,0,0,0,1,1,1,7,7,10,13,10,21,20,21,18,15,17,162,0,0,0,0,0,0.267291059,0.284161142,0.30510781,2.073226355,1.784571614,2.458869264,3.505734573,3.109916903,6.613673297,8.367535635,11.23920234,13.1947397,19.23619482,41.39576789,2.99739116,2.553591442,3.496150143,3.354141626,2.840303325, ,3.91007109, ,1.394775458,1.166240692, ,1.643455205, ,100, 
S92000003,C43,Malignant melanoma of the skin,All,d,2017,0,0,0,0,0,0,3,6,3,5,6,9,17,25,24,21,32,19,15,185,0,0,0,0,0,0,0.844880027,1.769634836,0.922983205,1.298465214,1.474024012,2.37538468,5.167000495,8.194947978,9.24748584,11.15466743,23.20639916,23.72301507,35.94967046,3.410263973,2.936532609,3.938661993,3.70647206,3.177082677, ,4.276055947, ,1.494355126,1.26203583, ,1.746012049, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1992,0,0,0,0,0,1,1,2,2,4,3,6,7,5,3,2,4,4,2,46,0,0,0,0,0,0.490590475,0.517681409,1.163568665,1.179871394,2.504900211,2.194827523,4.607764082,5.657388549,4.557012787,3.546308884,3.519020305,11.88036473,30.6936771,53.99568035,1.881181316,1.377261156,2.509232254,3.061137482,2.069476736, ,4.243845676, ,1.36303891,0.989845067, ,1.79500421, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1993,0,0,0,0,0,2,2,4,4,5,3,5,4,6,7,7,4,3,0,56,0,0,0,0,0,0.984717189,1.017961938,2.281594378,2.400571336,3.009799909,2.168601541,3.803206864,3.24780773,5.486617226,7.959520155,12.98099212,11.64856286,22.23045572,0,2.287190224,1.727718915,2.970106751,3.101217716,2.305864354, ,4.012605003, ,1.589738928,1.189648337, ,2.046933863, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1994,0,0,0,1,0,1,1,0,4,4,6,4,3,5,9,5,7,5,2,57,0,0,0,0.644666353,0,0.496877127,0.50265654,0,2.408216836,2.347982789,4.258762404,3.022083878,2.449739511,4.590061599,9.841012968,9.664450286,20.23940323,35.85000359,48.52013586,2.323361358,1.759691203,3.010184124,3.732427658,2.691881916, ,4.940367898, ,1.571178114,1.174351202, ,2.02487726, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1995,0,0,0,0,2,1,1,2,4,3,6,7,12,5,8,5,2,0,2,60,0,0,0,0,1.121698701,0.507990694,0.499975001,1.084922292,2.405479683,1.719621454,4.214637436,5.267673043,9.82149434,4.589050525,8.912953864,9.090909091,5.696382797,0,45.2079566,2.445632569,1.866275295,3.148013898,3.377865379,2.460484365, ,4.438348334, ,1.775152115,1.344566929, ,2.264632815, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1996,0,0,0,0,1,0,2,2,2,7,8,9,5,8,9,2,6,2,0,63,0,0,0,0,0.59010976,0,1.007485618,1.068724317,1.189329337,3.966769803,5.472293096,6.83516617,4.098763813,7.376535241,10.07545396,3.450715161,17.27066003,13.28903654,0,2.574560077,1.978362653,3.293980731,3.288515731,2.505385496, ,4.176522164, ,1.786610689,1.362066677, ,2.267867672, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1997,0,0,0,0,0,1,2,3,4,6,4,9,3,8,9,12,3,5,0,69,0,0,0,0,0,0.537258905,1.011582621,1.577303652,2.331477866,3.554628719,2.543008634,6.814929238,2.459157493,7.34349183,10.17293998,19.59663591,8.847469624,32.16882198,0,2.8251803,2.198158906,3.575446485,3.789081132,2.9178543, ,4.772389586, ,1.83623073,1.415932235, ,2.310320924, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1998,0,0,0,0,0,0,4,1,3,4,4,7,10,10,10,4,4,7,0,68,0,0,0,0,0,0,2.045470816,0.519639786,1.718183536,2.412399735,2.445780112,5.235406305,8.090091256,9.164726799,11.26417879,6.249707045,12.31299637,43.30075467,0,2.788038168,2.16502073,3.534502717,3.729976134,2.864400948, ,4.708083762, ,1.845141969,1.424013183, ,2.319992769, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,1999,0,0,0,0,2,1,0,0,2,5,5,11,8,7,14,9,2,5,0,71,0,0,0,0,1.311251852,0.591859564,0,0,1.123097052,3.03412787,2.983970113,8.071676487,6.41591146,6.425437389,15.70563159,13.49264651,6.337738061,30.34164694,0,2.913974148,2.275837985,3.675581886,3.815638649,2.957666167, ,4.781216381, ,1.917496211,1.480965333, ,2.409552664, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2000,0,0,0,0,0,1,2,3,3,2,4,4,6,11,6,8,3,1,2,56,0,0,0,0,0,0.623736933,1.068701474,1.535885976,1.651300399,1.212937188,2.331287628,2.90334756,4.787361366,10.05410939,6.692245918,12.15232945,8.747885928,5.989458553,33.6473755,2.302701645,1.739436076,2.990249621,3.07274214,2.256307283, ,4.013303326, ,1.469206536,1.097815199, ,1.893877939, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2001,0,0,0,0,1,3,2,3,2,3,8,9,8,14,7,10,5,3,1,79,0,0,0,0,0.634079222,1.959234853,1.085882442,1.540911192,1.083670174,1.793990133,4.599339995,6.338965622,6.419412303,12.69783683,7.757092199,15.10710941,13.52338193,17.9845333,15.70598398,3.246042191,2.569922171,4.045537089,4.110064911,3.214210636, ,5.114375775, ,2.119574857,1.657775111, ,2.637255644, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2002,0,0,0,0,2,3,1,4,4,2,4,5,8,5,5,9,14,6,1,73,0,0,0,0,1.237769292,2.031433041,0.561898768,2.062089515,2.123232409,1.171351095,2.395496467,3.264666514,6.392533521,4.512391026,5.47465236,13.57793736,34.87445197,35.51767004,18.06358382,2.997155166,2.349291211,3.768472645,4.021376565,3.098327375, ,5.062940909, ,1.833777704,1.406347629, ,2.317058952, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2003,0,0,0,0,0,0,2,4,3,4,9,7,11,12,9,7,7,2,1,78,0,0,0,0,0,0,1.158775406,2.073656271,1.568586442,2.302516074,5.486399824,4.386762006,8.681788764,10.66865815,9.759271308,10.45103689,16.79946242,12.23990208,17.12915382,3.199205941,2.528839537,3.992753801,3.94920623,3.078613974, ,4.926557679, ,1.994661518,1.56314594, ,2.477976562, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2004,0,0,0,0,1,0,1,5,7,5,3,5,6,20,14,9,8,5,4,93,0,0,0,0,0.608613092,0,0.601956358,2.611511543,3.611151235,2.820635771,1.838584535,3.048761898,4.626880634,17.54493697,15.07548511,13.26592279,18.36800294,30.85277058,66.2580752,3.801188832,3.068049975,4.656713125,5.147113211,4.053166697, ,6.369775126, ,2.281027163,1.824803132, ,2.787389392, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2005,0,0,0,0,1,0,1,4,4,5,7,5,7,6,12,12,11,6,6,87,0,0,0,0,0.601713681,0,0.620251202,2.127308795,2.030900146,2.755868622,4.279801173,2.969914763,5.322829616,5.226571891,12.75862802,17.42565056,25.41765834,33.15100282,93.6329588,3.534743276,2.831184461,4.360092772,5.063859863,3.945103756, ,6.320146811, ,2.004039177,1.584786219, ,2.47175162, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2006,0,0,0,0,0,0,1,3,4,6,4,9,9,11,17,10,8,2,6,90,0,0,0,0,0,0,0.640413964,1.609571586,2.023308514,3.244927097,2.413753568,5.274045251,6.627295622,9.630790513,17.85976929,14.28836784,18.34105186,10.01201442,90.68923821,3.636188805,2.923925198,4.469493377,4.942302391,3.870320759, ,6.143344437, ,2.078963801,1.656174817, ,2.549091153, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2007,0,0,0,0,1,0,1,0,6,5,11,8,11,7,8,13,13,6,4,94,0,0,0,0,0.591047987,0,0.656331631,0,3.023462066,2.642650261,6.484166844,4.879179322,7.47160789,6.07586147,8.318342986,18.14071614,29.3182382,28.25656965,59.7193192,3.765183905,3.042651859,4.607631536,4.923802974,3.900455159, ,6.064564686, ,2.100517521,1.676198083, ,2.571991122, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2008,0,0,0,0,0,3,1,1,1,3,6,10,9,16,16,11,6,6,4,93,0,0,0,0,0,1.801834267,0.665052805,0.55979131,0.505430855,1.554243084,3.468127905,6.204705649,5.852402411,13.65141121,16.31970298,15.04890895,13.23977228,26.9808436,59.53266855,3.697366203,2.984251714,4.529523391,4.831722791,3.824162088, ,5.955320095, ,2.12220271,1.692672341, ,2.599569918, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2009,0,0,0,0,0,2,1,3,1,7,8,13,10,12,13,11,9,9,2,101,0,0,0,0,0,1.19310386,0.656715242,1.731351897,0.509452899,3.574802747,4.525322005,8.114248621,6.330756715,10.00441862,13.02592158,14.81681034,19.37901038,38.25392103,28.88503755,3.988988811,3.249096901,4.84698301,4.886755321,3.935162652, ,5.939846921, ,2.274186177,1.830941609, ,2.764755311, ,100, 
S92000003,C43,Malignant melanoma of the skin,Male, ,2010,0,0,0,0,1,1,2,3,3,3,7,7,15,17,15,19,12,6,3,114,0,0,0,0,0.568537154,0.593450678,1.284628774,1.779232795,1.559219143,1.507075721,3.873373875,4.363681701,9.243511055,13.94826016,14.8759347,25.00756808,25.18098835,25.14774299,37.36455349,4.473709305,3.690258504,5.37429146,5.493433377,4.490932306, ,6.595424008, ,2.431790854,1.980605516, ,2.928581167, ,100, 
